Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume
DOMH|139|0|3210|Q,N
DOMO|23299|759|72858|Q,N
DON|15718|0|124830|Q,N
DOOO|22976|200|73483|B,Q,N
DORM|45980|0|127113|B,Q,N
DOUG|61542|3581|345939|Q,N
DOV|116655|0|307837|B,Q,N
DOW|2067317|2327|3062363|B,Q,N
DOX|95135|0|153829|B,Q,N
DOYU|19610|0|36970|Q,N
DPG|20191|101|66089|Q,N
DPRO|7406|121|21068|B,Q,N
DPST|386506|11536|787436|B,Q,N
DPZ|80067|10|133474|B,Q,N
DQ|259914|46|677207|B,Q,N
DRAG|8895|845|42515|Q,N
DRAI|65|0|169|Q,N
DRCT|25725|0|42159|Q,N
DRD|28696|165|64853|Q,N
DRH|216973|0|604710|B,Q,N
DRHpA|2194|0|2939|Q
DRI|286459|0|407723|B,Q,N
DRIO|23360|7724|59289|Q
DRIP|839370|95607|2431563|B,Q,N
DRIV|86903|79852|158249|Q,N
DRLL|14581|24|40966|Q,N
DRMA|7272|0|40510|Q,N
DRN|114879|15409|416986|B,Q,N
DRRX|680|62|9069|Q,N
DRS|107763|69|403369|B,Q,N
DRSK|507191|0|569692|Q,N
DRTS|9720|0|28889|Q
DRTSW|7000|0|7128|Q
DRUG|86423|5417|169315|B,Q,N
DRUP|63|0|4876|Q
DRV|17858|535|94438|B,Q,N
DRVN|96346|0|259692|B,Q,N
DSEP|1703|0|5217|Q,N
DSGN|9701|51|31056|B,Q,N
DSGR|7392|0|14279|Q,N
DSGX|28444|0|45233|B,Q,N
DSI|35542|0|85599|Q,N
DSL|174179|0|319119|B,Q,N
DSM|15667|0|52727|Q
DSMC|2774|0|3318|Q,N
DSP|11536|0|34985|Q,N
DSS|11102|0|62046|Q
DSTL|19421|0|43795|Q,N
DSU|45996|357|89431|Q,N
DSWL|1806|9|4946|Q
DSX|80314|191|202532|Q,N
DSXpB|78|0|1114|Q
DSX/WS|26471|652|31336|Q
DSY|7441|29|17935|B,Q
DSYWW|182|0|264|Q
DT|939727|477|3237552|B,Q,N
DTAN|100|0|100|Q
DTB|4101|0|10733|Q,N
DTC|46703|4751|171258|Q,N
DTCK|23922|71|85315|B,Q,N
DTCR|13311|66|55803|Q,N
DTD|3266|16|13375|Q,N
DTE|480946|25|1404516|B,Q,N
DTEC|2|0|4682|Q
DTG|2559|0|11389|Q,N
DTH|4361|0|25420|Q
DTI|13497|72|64506|Q,N
DTIL|8144|29|14549|Q,N
DTM|146747|91|259466|B,Q,N
DTRE|651|0|780|Q
DTSQ|9288|0|9288|Q
DTSS|7683|0|18921|Q,N
DTST|12818|0|37837|Q,N
DTSTW|300|0|575|Q,N
DTW|10271|0|17461|Q,N
DUBS|12927|0|16748|Q
DUET|10|0|50|Q
DUG|12154|0|25188|B,Q
DUHP|297588|0|459415|B,Q,N
DUK|923830|1781|1817315|B,Q,N
DUKB|3525|64|11882|Q
DUKH|3216|0|3216|Q
DUKpA|10203|86|26512|Q
DUKQ|3765|0|3765|Q
DUKX|500|0|500|Q
DUKZ|400|0|400|Q
DULL|7920|0|20864|Q
DUO|10849879|1063398|18875356|B,Q,N
DUOL|295018|1872|506871|B,Q,N
DUOT|5903|12|17298|B,Q,N
DURA|501|0|1221|Q,N
DUSA|15270|0|25450|Q
DUSB|18261|0|58771|B,Q
DUSL|3758|0|12619|Q,N
DUST|107054|2923|219919|Q,N
DV|643953|874|1674812|B,Q,N
DVA|130780|0|194045|B,Q,N
DVAL|2|0|170|Q
DVAX|203590|2044|471766|Q,N
DVDN|543|0|1586|Q
DVLU|725|0|726|Q
DVN|2192791|5493|4532267|B,Q,N
DVND|1|0|3|Q
DVOL|755|0|1576|Q
DVY|80713|114|154895|B,Q,N
DVYA|711|0|1705|Q
DVYE|6051|0|41498|Q
DWAS|16729|0|22702|Q,N
DWAT|2|0|27|Q
DWAW|27|0|27|Q
DWLD|1300|0|4519|Q
DWM|3060|0|14359|Q
DWMF|37|0|564|Q
DWSH|1347|0|21400|Q
DWSN|2|0|589|Q
DWTX|3114|88|7731|Q,N
DWX|6684|101|17370|Q
DX|736076|6423|1039267|B,Q,N
DXC|226314|73|743481|B,Q,N
DXCM|427963|2417|1777118|B,Q,N
DXD|62468|90|152537|Q,N
DXIV|3586|0|3745|Q
DXJ|119192|87|213333|B,Q,N
DXJS|1792|0|4973|Q,N
DXLG|7394|113|40063|Q,N
DXpC|751|0|8281|Q,N
DXPE|33969|207|71664|B,Q,N
DXR|30|0|3688|Q
DXUV|2517|0|2528|Q
DXYZ|3318893|15157|5780906|B,Q,N
DY|118490|0|357153|B,Q,N
DYAI|2667|0|12123|Q,N
DYFI|977|0|2213|Q
DYLD|1562|0|9922|Q
DYLG|9|0|12|Q
DYN|109531|0|219298|B,Q,N
DYNF|418590|35|614135|B,Q,N
DYNI|13|0|177|Q
DYTA|2210|0|8022|Q
DZZ|130|0|2166|Q
E|40495|0|82167|Q,N
EA|500172|53|623644|B,Q,N
EAD|122990|0|194785|B,Q,N
EAF|230688|1555|477514|B,Q,N
EAGG|51812|0|176333|Q,N
EAGL|10342|0|11188|Q
EAI|4014|0|6580|Q
EALT|20166|0|21982|Q
EAOA|700|0|742|Q
EAOK|17|0|21|Q
EAOM|5|0|5|Q
EAOR|784|0|9885|Q
EAPR|83|0|2064|Q
EARN|110736|887|185174|B,Q,N
EASG|730|21|2003|Q
EAST|49332|0|72861|Q,N
EAT|184345|1369|532896|B,Q,N
EATV|33|0|108|Q
EATZ|1990|0|2642|Q
EB|276451|0|1420860|Q,N
EBAY|952719|19134|1442254|B,Q,N
EBC|171479|56|321675|B,Q,N
EBF|43807|0|62408|Q,N
EBIT|1364|0|1628|Q
EBIZ|2724|92|5823|B,Q,N
EBMT|1826|20|8982|Q
EBND|10761|0|241994|B,Q,N
EBON|23731|449|78043|B,Q,N
EBR|258023|22279|523269|B,Q,N
EBR/B|486|17|2046|Q,N
EBS|867739|22119|2746928|B,Q,N
EBTC|3151|0|6011|Q
EBUF|11079|0|11160|Q
EC|440696|5338|1200903|B,Q,N
ECAT|39801|0|96329|Q,N
ECBK|43|0|961|Q
ECC|350344|4300|674566|B,Q,N
ECCF|1219|0|3816|Q
ECCpD|1278|0|10652|B,Q
ECCX|404|0|1497|Q
ECDA|2780|46|4948|Q,N
ECF|2698|0|15165|Q
ECG|137554|70|642755|B,Q,N
ECH|41965|0|165965|Q,N
ECL|117431|5305|263083|B,Q,N
ECNS|22437|0|31867|Q,N
ECO|18501|0|44892|B,Q,N
ECON|2083924|0|2087157|Q
ECOR|21965|0|47766|Q,N
ECOW|500|0|10676|Q
ECPG|42787|0|116537|Q,N
ECVT|112582|683|232966|Q,N
ECX|3500|302|7661|Q,N
ED|503020|843|935618|B,Q,N
EDAP|817|0|14863|Q
EDBL|699638|5323|1453712|B,Q,N
EDC|28694|0|57779|B,Q,N
EDD|37862|0|242930|B,Q,N
EDEN|1733|0|3168|Q
EDF|26102|0|51170|Q
EDGF|10535|0|10958|Q
EDGH|1880|0|7119|Q
EDGI|2376|0|2450|Q
EDGU|3763|0|4198|Q
EDIT|403171|317|923096|B,Q,N
EDIV|44272|409|96209|Q,N
EDN|28945|0|73484|Q,N
EDOC|2354|0|13155|Q
EDOG|7|0|78|Q
EDOW|1943|0|13933|Q
EDR|64071|246|176287|B,Q,N
EDRY|2163|0|3748|B,Q
EDSA|6986|0|28089|B,Q,N
EDTK|1480|80|29071|Q
EDU|122460|0|274637|B,Q,N
EDUC|446|0|2541|Q
EDV|119010|4832|764144|B,Q,N
EDZ|32867|0|140873|B,Q
EE|87657|731|134452|B,Q,N
EEA|364|0|3007|Q
EEFT|59741|20|151550|B,Q,N
EEIQ|101|0|1461|Q
EELV|6034|0|34969|Q,N
EEM|6786231|120|12373145|B,Q,N
EEMA|1148|0|5848|Q,N
EEMO|180|0|851|Q
EEMS|6868|100|16704|Q,N
EEMV|68616|92|174902|Q,N
EEMX|110|0|2364|Q
EES|13439|0|28443|Q,N
EET|2|0|332|Q
EETH|37659|4|61421|B,Q,N
EEV|6880|0|20074|Q,N
EEX|7083|0|13939|Q,N
EFA|1353198|82|4482967|B,Q,N
EFAD|1408|0|1577|Q
EFAS|94|0|996|Q
EFAV|29105|400|133661|Q,N
EFAX|1063|0|4371|Q
EFC|177617|2777|449718|B,Q,N
EFCpA|50|0|287|Q
EFCpB|2442|45|3486|Q,N
EFCpC|100|0|100|Q
EFCpE|5250|0|14604|Q
EFG|162674|0|239869|B,Q,N
EFIV|9203|0|412623|Q,N
EFNL|3|0|21|Q
EFO|350|0|943|Q
EFOI|156|0|860|Q
EFR|19008|0|32369|Q
EFRA|121|0|214|Q
EFSC|35077|0|96666|B,Q,N
EFSCP|500|0|573|Q
EFSH|1312483|127850|3386184|B,Q,N
EFT|34764|0|49182|Q,N
EFU|307|0|531|Q
EFV|366073|5700|692429|Q,N
EFX|213708|51|435613|B,Q,N
EFXT|6838|0|28657|Q
EFZ|3235|0|5408|Q
EG|84118|39|152341|Q,N
EGAN|6660|0|13869|Q,N
EGBN|32714|0|66630|Q,N
EGF|1600|0|2102|Q
EGHT|182212|172|435112|Q,N
EGO|218078|22264|307675|Q,N
EGP|54653|1|110169|B,Q,N
EGUS|1414|0|1441|Q
EGY|187049|788|240927|B,Q,N
EH|457811|13353|981982|B,Q,N
EHAB|62084|13|207298|Q,N
EHC|85580|0|322326|B,Q,N
EHGO|16314|451|27246|B,Q,N
EHI|10887|0|52878|Q
EHTH|42962|6607|208725|B,Q,N
EIC|83333|650|170065|Q,N
EICA|140|0|691|Q
EICB|2741|184|9758|Q
EICC|4400|156|12198|Q
EIDO|149615|148|235815|B,Q,N
EIG|5532|234|14661|Q,N
EIIA|1280|0|7274|Q
EIM|31493|0|70223|B,Q,N
EINC|63796|0|63923|Q
EIPI|17625|0|52271|Q
EIPX|18978|0|20317|Q
EIRL|2944|0|5823|Q
EIS|27923|0|33187|Q,N
EIX|387334|199|798970|B,Q,N
EJAN|844|0|1528|Q,N
EJH|442609|84305|695397|Q,N
EJUL|1016|0|2674|Q
EKG|50|0|50|Q
EKSO|10387|0|27311|Q,N
EL|1066144|10425|2677306|B,Q,N
ELA|4255|0|5995|Q,N
ELAB|90997403|11483376|162397917|Q,N
ELAN|1470543|3326|3637076|B,Q,N
ELBM|6068|1537|20344|Q,N
ELC|2858|0|6037|Q
ELCV|1485|0|6689|Q
ELD|4227|0|52294|Q
ELDN|17350|574|95741|Q,N
ELEV|403859|19526|789964|Q,N
ELF|2022511|17530|3976858|B,Q,N
ELLO|454|0|1226|Q
ELMD|10904|50|16996|B,Q,N
ELME|62259|9|122781|Q,N
ELP|22431|26|45493|Q,N
ELPC|147|0|1136|Q,N
ELS|360803|100|711689|B,Q,N
ELTK|4847|0|5509|Q
ELTX|2876|0|9033|Q,N
ELUT|989|0|7109|Q
ELV|338183|67|1083909|B,Q,N
ELVA|10009|0|12074|Q,N
ELVN|46497|0|93932|Q,N
ELWS|1360237|12029|2459325|B,Q,N
EM|1994|0|3365|Q
EMB|1712263|209|2855975|B,Q,N
EMBC|48553|45|113870|Q,N
EMBD|4653|0|7386|Q
EMC|532|0|9709|Q
EMCB|89|0|364|Q
EMCC|315|0|316|Q
EMCR|947|0|2129|Q
EMCS|9|9|170|Q
EMD|18427|0|101400|Q,N
EMDV|12|0|305|Q
EME|138027|0|426350|B,Q,N
EMEQ|400|0|413|Q
EMF|4212|0|28037|Q
EMGF|9703|0|21477|Q,N
EMHC|3396|0|7283|Q
EMHY|25575|0|40906|Q,N
EMKR|113082|4553|186387|Q,N
EML|3012|0|8302|B,Q,N
EMLC|364110|74|954218|B,Q,N
EMLP|94531|0|151840|Q,N
EMM|527|0|1009|Q,N
EMMF|8606|0|11470|Q
EMN|202456|0|347443|Q,N
EMNT|3321|0|10864|Q,N
EMO|15950|0|27924|Q,N
EMP|828|0|3770|Q,N
EMQQ|3282|0|28965|Q
EMR|795512|6254|1388735|B,Q,N
EMSF|425|0|449|Q
EMTL|1586|8|2116|Q
EMTY|38|0|9698|Q
EMX|46329|533|157237|Q,N
EMXC|1053658|462|1530012|Q,N
EMXF|103|0|2523|Q
ENB|1179074|1062|1586594|B,Q,N
ENFN|35349|0|131126|Q,N
ENFR|35282|0|43000|Q,N
ENG|8091|0|33347|Q,N
ENGN|14982|227|31383|B,Q,N
ENIC|91820|868|274347|B,Q,N
ENLC|251069|18979|823136|Q,N
ENLT|777|0|6269|Q
ENLV|40455|111|86866|B,Q,N
ENO|5346|0|6385|Q
ENOR|286|200|1135|B,Q,N
ENOV|284244|306|688813|Q,N
ENPH|1664610|80799|3451897|B,Q,N
ENR|41465|88|140658|Q,N
ENS|118973|4|237009|B,Q,N
ENSC|54252471|395212|102790330|B,Q,N
ENSG|82747|12|223495|B,Q,N
ENTA|4964|0|8691|Q,N
ENTG|322661|102|534369|B,Q,N
ENTO|7586|19|29127|Q,N
ENTX|6269|0|12601|Q,N
ENV|86546|0|382815|Q,N
ENVA|30332|104|74141|B,Q,N
ENVB|15875|10|74445|Q,N
ENVX|1561088|20945|2389111|B,Q,N
ENX|2199|0|30218|Q,N
ENZ|5892|168|79431|Q,N
ENZL|306|0|1839|Q
EOCT|2251|0|5674|Q
EOD|12051|0|46164|Q
EOG|362853|29|781686|B,Q,N
EOI|32120|0|73792|Q,N
EOLS|353131|14476|755109|B,Q,N
EONR|42443|0|73897|Q,N
EOS|45337|100|75116|Q,N
EOSE|2402732|147953|3852110|B,Q,N
EOSEW|10305|4221|21379|Q
EOT|3932|0|17670|Q
EP|4638|1125|20467|Q,N
EPAC|76695|0|102446|B,Q,N
EPAM|191116|395|517932|B,Q,N
EPC|80144|17|158974|B,Q,N
EPD|907088|6805|1896456|B,Q,N
EPHE|6173|0|14457|B,Q,N
EPI|152899|142|1619072|B,Q,N
EPIX|106864|1421|661460|B,Q,N
EPM|33727|277|94198|B,Q,N
EPOL|142283|0|214932|Q,N
EPOW|4630|0|9985|Q
EPP|40631|0|170608|B,Q,N
EPR|80750|330|153027|B,Q,N
EPRF|1659|0|3712|Q,N
EPRpC|247|0|6833|Q
EPRpE|605|605|1815|Q
EPRpG|381|0|2083|Q
EPRT|147304|0|528145|B,Q,N
EPRX|2734|0|3208|Q,N
EPS|25397|0|30584|Q,N
EPSN|2272|0|6675|Q
EPU|501|0|2094|Q
EPV|5866|10|10639|B,Q,N
EQ|23764|1982|62870|Q,N
EQAL|2858|0|17281|Q
EQBK|5568|0|11035|Q,N
EQC|167857|131|726894|B,Q,N
EQH|326955|80|891015|B,Q,N
EQHpA|7723|0|14504|Q,N
EQHpC|4084|0|8019|Q
EQIN|8651|0|9837|Q
EQIX|61700|61|121920|B,Q,N
EQL|2828|0|4887|Q
EQLS|760|0|2498|Q
EQLT|1|0|1|Q
EQNR|575907|1102|2528471|B,Q,N
EQR|286571|13|568386|B,Q,N
EQRR|123|0|132|Q
EQS|82|0|85|Q
EQT|801550|6551|1994670|B,Q,N
EQTY|825|0|4703|Q
EQV|2|0|6654|Q
EQWL|187043|0|203053|B,Q,N
EQX|1133118|2817|2517064|B,Q,N
ERAS|289196|1577|851074|Q,N
ERC|28988|0|99242|B,Q,N
ERET|245|0|508|Q,N
ERH|148|0|7381|Q
ERIC|4994871|25804|9317955|B,Q,N
ERIE|17887|54|27960|B,Q,N
ERII|44679|0|110699|Q,N
ERJ|246244|2626|494963|B,Q,N
ERNA|4932|0|13319|Q,N
ERNZ|7751|0|15933|Q,N
ERO|96740|2750|200155|B,Q,N
ERTH|1126|0|16801|Q
ERX|22683|0|99023|B,Q
ERY|42017|49|88448|B,Q,N
ES|587344|167|919833|B,Q,N
ESAB|49645|19|146883|B,Q,N
ESBA|250|0|1998|Q
ESCA|1140|108|4267|Q
ESE|15913|0|44949|Q,N
ESEA|5595|0|12502|B,Q,N
ESGA|8025|0|9994|Q
ESGB|12777|0|14083|Q,N
ESGD|83701|0|146706|B,Q,N
ESGE|85670|0|212635|B,Q,N
ESGG|10|0|702|Q
ESGL|86|17|401|Q
ESGLW|200|0|1500|Q
ESGR|6520|0|26267|Q
ESGRO|12134|0|20891|Q
ESGRP|2626|0|14247|Q
ESGU|119401|0|236791|Q,N
ESGV|86916|0|160529|B,Q,N
ESI|98317|0|316630|B,Q,N
ESIX|2|0|7|Q
ESLA|3034|95|6010|Q
ESLT|2667|0|10029|Q,N
ESML|35092|159|86227|Q,N
ESMV|1|0|8|Q
ESN|102|0|1661|Q
ESNT|64289|688|232485|B,Q,N
ESOA|23983|44|43813|B,Q,N
ESP|5886|0|11042|B,Q,N
ESPO|6228|0|14345|B,Q,N
ESPR|2232271|128046|4904331|B,Q,N
ESQ|2495|0|5738|Q,N
ESRT|141681|19|314239|Q,N
ESS|65767|107|83969|B,Q,N
ESSA|188|0|3358|Q
ESTA|131079|54|220278|B,Q,N
ESTC|129962|760|209931|B,Q,N
ET|4040463|8422|12359762|B,Q,N
ETB|12543|0|26847|Q
ETD|29714|0|85849|B,Q,N
ETG|53564|0|107846|B,Q,N
ETH|9581651|14312|15695176|B,Q,N
ETHA|1719403|14545|2819990|B,Q,N
ETHD|14404|3061|29725|Q,N
ETHE|878592|2121|1618725|B,Q,N
ETHO|110|61|2069|Q,N
ETHT|199591|1333|300706|B,Q,N
ETHU|2805665|49445|5138677|B,Q,N
ETHV|35570|14429|54662|B,Q,N
ETHW|81552|8487|115393|Q,N
ETJ|37918|0|72208|Q,N
ETN|396705|220|892055|B,Q,N
ETNB|116815|20|240176|B,Q,N
ETO|17815|0|25109|B,Q
ETON|15360|0|56214|Q,N
ETpI|7390|111|32913|Q,N
ETQ|7962|20|7969|Q,N
ETR|176120|493|441692|B,Q,N
ETSY|688104|501|1067297|B,Q,N
ETU|7153|0|14686|B,Q,N
ETV|32504|0|84084|Q
ETW|101080|47|219779|B,Q
ETWO|129606|0|348482|B,Q,N
ETWO/WS|1064|300|3064|Q
ETX|1131|0|6777|Q
ETY|73548|0|227420|B,Q,N
EU|144436|582|303658|B,Q,N
EUAD|380|0|380|Q
EUDA|4542|106|14732|Q,N
EUDG|103|0|325|Q
EUFN|52490|0|200403|Q,N
EUM|20873|0|38965|Q,N
EUO|982|0|2209|B,Q,N
EURL|293|27|5230|Q,N
EUSA|10750|203|20032|Q,N
EUSB|7428|0|20229|Q
EUSC|1244|0|1330|Q
EV|1|0|45|Q
EVAV|2293|0|9840|Q
EVAX|1956|100|6135|Q,N
EVBN|3036|0|6091|Q
EVC|48696|10585|296206|Q,N
EVCM|26792|13242|51772|Q,N
EVER|55398|173|145882|Q,N
EVEX|32452|165|61866|Q,N
EVF|31027|3245|47043|Q
EVG|5595|0|18814|Q
EVGN|27159|4073|61127|Q,N
EVGO|1438001|134951|5281896|B,Q,N
EVGOW|25059|5818|79456|Q,N
EVGR|8|0|11|Q
EVH|274929|0|547779|B,Q,N
EVHY|1060|0|1491|Q
EVI|2074|0|6384|Q,N
EVIM|2190|0|2192|Q
EVLN|136616|0|138515|Q
EVLV|522104|18114|1255707|B,Q,N
EVLVW|411|0|4655|Q
EVM|16885|0|57787|Q,N
EVMT|142|0|411|Q
EVN|28907|0|66623|Q
EVO|19178|3246|335334|Q,N
EVOK|21689|0|42636|Q,N
EVR|131821|192|226152|B,Q,N
EVRG|505479|0|1281390|B,Q,N
EVRI|32475|1136|138315|B,Q,N
EVSB|10|0|762|Q
EVSD|43329|0|47660|Q,N
EVSM|12625|0|19775|Q
EVT|28299|200|73589|Q,N
EVTC|56595|0|110759|Q,N
EVTL|18023|1481|39163|B,Q,N
EVTL/WS|1312|0|1864|Q,N
EVTR|65121|0|104660|Q,N
EVTV|1098|0|8050|Q
EVUS|100|0|101|Q
EVV|103592|1400|245270|Q,N
EVX|108|0|421|Q,N
EW|414049|1049|1254497|B,Q,N
EWA|434846|440|873233|B,Q,N
EWBC|395126|38|742730|B,Q,N
EWC|516450|88|1166998|B,Q,N
EWCZ|62266|13|287526|Q,N
EWD|10057|0|50185|Q,N
EWG|64066|0|177283|Q,N
EWH|536835|4|900815|B,Q,N
EWI|52816|0|223047|Q,N
EWJ|524930|396|1207264|B,Q,N
EWJV|7818|0|73008|Q,N
EWK|493|0|1568|Q,N
EWL|49006|0|96509|Q,N
EWM|23715|110|96728|B,Q,N
EWN|1557|0|14304|B,Q,N
EWO|174|0|7134|Q
EWP|23813|74|143427|Q,N
EWQ|19341|0|85525|Q,N
EWS|132753|288|213198|B,Q,N
EWT|310696|0|1090506|B,Q,N
EWTX|152540|0|490291|B,Q,N
EWU|185092|223|398309|B,Q,N
EWUS|1|0|2046|Q
EWV|624|0|1313|Q
EWW|945630|51|1483312|B,Q,N
EWX|4060|0|26944|B,Q
EWY|453408|1|1161911|B,Q,N
EWZ|4503283|612|5771359|B,Q,N
EWZS|14685|0|31902|Q,N
EXAI|41099|1022|143015|B,Q,N
EXAS|884015|53961|2561019|B,Q,N
EXC|502465|211|1177764|B,Q,N
EXE|539743|2114|758808|B,Q,N
EXEL|260647|11015|552457|B,Q,N
EXFY|115659|207|317238|B,Q,N
EXG|95700|2900|242976|Q,N
EXI|2332|0|37123|Q,N
EXK|1580056|10309|2658251|B,Q,N
EXLS|114837|8976|237700|B,Q,N
EXP|65321|5|90055|B,Q,N
EXPD|370187|0|491091|B,Q,N
EXPE|470487|1469|983766|B,Q,N
EXPI|175927|1395|511900|B,Q,N
EXPO|29634|49|42780|Q,N
EXR|81811|197|202505|B,Q,N
EXTO|8725|29|17626|B,Q,N
EXTR|77937|119|693355|B,Q,N
EYE|266780|100|553068|Q,N
EYEG|2|0|4|Q
EYEN|156600|11833|248333|Q,N
EYLD|35394|0|167487|B,Q,N
EYPT|81280|551|233179|B,Q,N
EZA|7522|50|40436|Q,N
EZBC|257575|728|301455|B,Q,N
EZET|4668|68|7818|Q,N
EZFL|316|90|8268|Q
EZGO|11412|0|23185|Q,N
EZJ|1574|0|1819|B,Q
EZM|9347|0|12593|Q
EZPW|64937|50|106542|Q,N
EZU|846307|1557|1274819|Q,N
F|10340581|202429|27267889|B,Q,N
FA|128045|0|303740|Q,N
FAAR|5155|0|9144|Q
FAAS|57428|0|117688|Q
FAASW|25|0|25|Q
FAB|139|0|310|Q
FAD|610|0|2098|Q
FAF|156427|0|621914|B,Q,N
FALN|211231|18|384552|B,Q,N
FAMI|282629|14450|353615|Q,N
FAN|11488|0|54493|Q
FANG|370621|14077|695316|B,Q,N
FAPR|7550|0|10035|Q
FARM|23166|0|40487|Q,N
FARO|90818|811|325136|B,Q,N
FAS|138942|424|432665|B,Q,N
FAST|521528|1760|866638|B,Q,N
FAT|3988|0|7885|Q
FATBB|31|0|858|Q
FATBP|5821|0|15812|Q,N
FATE|174014|3953|441930|B,Q,N
FAUG|1117|0|13509|Q
FAX|29151|0|54846|B,Q,N
FAZ|1649127|370487|5491219|B,Q,N
FBCG|276000|0|338784|Q,N
FBCV|5223|0|7808|Q,N
FBIN|505616|3463|1156583|B,Q,N
FBIO|57034|433|145405|Q,N
FBIOP|11040|0|15743|Q
FBIZ|3104|0|46032|Q,N
FBK|52539|8|86839|Q,N
FBL|334676|6339|656830|B,Q,N
FBLA|40321|1000|190347|Q,N
FBLG|129666|621|182308|B,Q,N
FBMS|14363|175|26995|Q,N
FBNC|23025|19|50388|Q,N
FBND|1323985|7306|1678674|B,Q,N
FBOT|2241|0|6774|Q
FBP|135544|15|308685|Q,N
FBRT|61470|905|126598|Q,N
FBRTpE|1835|50|4932|Q,N
FBRX|4792|0|8287|Q
FBT|8900|0|14543|Q,N
FBTC|1228808|33860|2416849|B,Q,N
FBUF|1561|0|1890|Q
FBY|63085|4148|114484|B,Q,N
FBYD|936|550|2626|Q
FBZ|3|0|3|Q
FC|44943|1501|99533|B,Q,N
FCA|383|0|940|Q
FCAL|3487|0|9952|Q
FCAP|282|0|1108|Q
FCBC|3352|0|6097|Q,N
FCCO|744|0|3530|Q
FCEF|6155|0|29313|Q,N
FCEL|24354860|2401308|41926989|B,Q,N
FCF|53708|106|105087|Q,N
FCFS|13144|0|59725|B,Q,N
FCG|111992|14673|142382|Q,N
FCLD|585|0|19602|Q,N
FCN|24105|0|55055|B,Q,N
FCNCA|19565|13|30124|B,Q,N
FCNCO|3604|0|4441|Q
FCNCP|173|0|6887|Q
FCO|22196|0|45989|Q,N
FCOM|35014|703|68051|Q,N
FCOR|472|0|14032|Q
FCPI|7681|0|26558|Q
FCPT|58651|911|209639|Q,N
FCRX|80|0|380|Q
FCT|13998|0|43213|B,Q,N
FCTE|20387|0|119185|Q,N
FCTR|1|0|1216|Q
FCUS|672|0|1722|Q
FCUV|22568|0|70291|B,Q,N
FCVT|125|0|5007|Q
FCX|1962328|4161|4479983|B,Q,N
FDAT|1100|0|1100|Q,N
FDBC|1852|0|11148|Q,N
FDCE|197|0|464200|B,Q
FDCF|3118|0|8393|Q,N
FDD|17612|0|27191|Q
FDEC|7813|0|18657|B,Q
FDEM|11964|0|26015|Q
FDEV|17344|0|31372|Q
FDFF|2071|0|2404|Q
FDG|8758|0|9676|Q
FDGR|4|0|1077116|Q
FDHY|15944|0|38723|Q,N
FDIF|1397|0|4750|Q
FDIG|31776|32|58266|Q,N
FDIS|270943|0|282688|Q,N
FDIV|21237|0|24965|Q,N
FDL|170101|0|242966|B,Q,N
FDLO|22266|16|58560|Q,N
FDLS|87|0|1324|Q,N
FDM|630|0|2733|Q,N
FDMO|26395|0|36664|B,Q,N
FDMT|117742|0|230735|Q,N
FDN|238871|10860|280292|B,Q,N
FDND|16|0|17|Q
FDNI|2093|0|5498|Q
FDP|50430|578|107406|Q,N
FDRR|2738|0|10343|Q
FDRV|834|0|6874|Q
FDS|64515|115|92618|B,Q,N
FDSB|4527|33|11532|Q
FDT|6081|0|11463|Q
FDTB|1|0|308320|Q
FDTX|8335|0|25934|Q
FDUS|69824|0|123303|B,Q,N
FDV|16753|0|18588|Q
FDVL|1616058|0|1616243|Q,N
FDVV|194778|805|579273|B,Q,N
FDWM|243|0|562|Q
FDX|280595|282|467490|B,Q,N
FE|633128|301|956399|Q,N
FEAM|2948|0|35408|Q,N
FEBO|6511|290|16255|Q,N
FEBP|885|0|885|Q
FEBW|400|0|4190|Q
FEDU|312|28|1229|Q,N
FEIG|240|0|1477|Q
FEIM|4248|0|9005|Q,N
FELC|287370|0|400908|Q,N
FELE|44365|0|110266|Q,N
FELG|123943|3|259299|B,Q,N
FELV|42205|0|96812|Q
FEM|23624|0|48961|Q
FEMB|7616|0|58554|Q,N
FEMS|4572|100|18629|Q,N
FEMY|51507|0|114016|Q,N
FENC|69863|33026|166141|Q,N
FENG|1604|0|4202|Q
FENI|419127|0|478666|Q
FENY|169571|935|325740|Q,N
FEP|2670|0|10082|Q
FEPI|41177|529|108469|B,Q,N
FER|4098|0|11715|Q
FERG|292276|0|506777|Q,N
FESM|42002|0|57169|Q,N
FET|6984|0|16287|Q,N
FETH|435572|18|710045|Q,N
FEUS|1900|0|1900|Q
FEUZ|641|0|1090|Q
FEX|2210|0|31014|Q
FEZ|245404|0|574949|B,Q,N
FF|43302|0|109500|Q,N
FFA|11442|0|30540|Q,N
FFBC|43855|299|139534|B,Q,N
FFC|34454|5|76291|Q,N
FFEB|2048|0|10254|Q
FFIC|27503|0|71067|Q,N
FFIE|2188162|168397|4162224|B,Q,N
FFIEW|18304|3532|39415|Q
FFIN|79656|134|177972|B,Q,N
FFIU|228|0|228|Q
FFIV|58613|870|124872|B,Q,N
FFLC|68189|0|81043|Q,N
FFLG|9381|141|16523|Q,N
FFLS|212|0|263|Q
FFLV|327|0|509|Q
FFND|281|0|506|Q
FFNW|2837|0|10379|Q,N
FFOG|2629|0|3172|Q,N
FFSM|6456|0|9855|Q,N
FFTY|7407|0|24807|B,Q,N
