Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume
CTO|48876|265|109157|Q,N
CTOpA|921|0|1158|Q
CTOR|73993|6587|144363|B,Q,N
CTOS|51403|0|134906|Q,N
CTRA|1130282|3303|2779209|B,Q,N
CTRE|318603|99|1694260|Q,N
CTRI|160334|0|270497|Q,N
CTRM|12696|503|24680|Q,N
CTRN|6927|0|16090|Q,N
CTS|9878|0|18835|Q,N
CTSH|385751|52|687936|B,Q,N
CTSO|27939|1491|92661|Q,N
CTV|16486|4508|40690|Q
CTVA|522745|587|701198|B,Q,N
CTXR|92987|0|220315|Q,N
CUBA|9183|0|11068|Q,N
CUBB|400|0|750|Q
CUBE|197279|20|422034|Q,N
CUBI|26827|0|66330|B,Q,N
CUBIpE|1645|0|2655|Q,N
CUBIpF|2387|0|7187|Q,N
CUBWW|563|0|1252|Q
CUE|191842|15059|402310|B,Q,N
CUK|111505|1142|212519|Q,N
CULP|1402|0|3369|Q
CURB|58588|969|114221|Q,N
CURE|8324|0|17435|B,Q,N
CURI|21997|567|46287|B,Q,N
CURIW|2|0|2|Q
CURR|837|172|3891|Q
CURV|75643|0|152084|Q,N
CUT|350|0|688|Q
CUTR|20963|862|68144|Q,N
CUZ|94467|0|200501|B,Q,N
CVAC|207410|0|339770|B,Q,N
CVBF|25969|0|83084|Q,N
CVCO|6712|0|14014|B,Q,N
CVE|810261|1553|2141055|B,Q,N
CVEO|3786|21|19851|Q,N
CVE/WS|8|0|25|Q
CVGI|369408|29807|645860|B,Q,N
CVGW|21809|0|41938|B,Q,N
CVI|313018|262|444855|B,Q,N
CVIE|744|0|4769|Q,N
CVKD|24859|1660|33467|B,Q,N
CVLC|3733|0|12245|Q,N
CVLG|5130|0|13915|Q,N
CVLT|41853|0|105680|B,Q,N
CVM|60094|269|168193|Q,N
CVMC|1451|0|2504|Q
CVNA|483478|4711|860576|B,Q,N
CVR|124|0|1385|Q
CVRD|11|0|15|Q
CVRT|1344|0|1344|Q
CVRX|121762|19508|164113|B,Q,N
CVS|1049166|3741|4180984|B,Q,N
CVSB|1647|0|7516|Q
CVSE|28|0|28|Q
CVU|695|0|3540|Q
CVV|2266|642|4290|Q,N
CVX|1276701|7653|2258097|B,Q,N
CVY|457|0|2765|Q
CW|70534|0|140957|B,Q,N
CWAN|145593|0|326962|B,Q,N
CWB|46491|4|200977|Q,N
CWBC|2119|0|15066|Q,N
CWCO|24427|0|43377|Q,N
CWD|2092|330|35301|Q
CWEB|115067|654|271868|B,Q,N
CWEN|98917|0|382015|Q,N
CWEN/A|9931|36|23441|Q,N
CWH|257629|0|1156953|B,Q,N
CWI|38550|0|82068|Q,N
CWK|1206027|2658|2650668|B,Q,N
CWS|4818|20|8564|Q,N
CWST|51239|2|90472|B,Q,N
CWT|28102|0|73754|Q,N
CX|2287447|1149|6872369|B,Q,N
CXAI|67089|630|132068|B,Q,N
CXAIW|7821|461|13821|Q
CXDO|28822|627|51946|Q,N
CXE|6913|0|45038|Q
CXH|2641|0|3945|Q
CXM|559951|0|1974626|B,Q,N
CXSE|8561|0|19830|B,Q,N
CXT|84874|27|169263|Q,N
CXW|110281|168|447732|B,Q,N
CYBN|16034|1487|29754|Q,N
CYBR|68389|0|119076|B,Q,N
CYCC|91454|8224|407692|Q
CYCN|6874|1110|13855|B,Q,N
CYD|2887|0|6306|Q,N
CYH|308138|118|632723|Q,N
CYN|9383|25|16214|B,Q,N
CYRX|22401|0|96083|B,Q,N
CYTH|16368|0|23019|Q,N
CYTK|204020|2601|382687|B,Q,N
CYTO|14336|15|46027|Q,N
CZA|411|0|3674|Q
CZFS|1776|0|6507|B,Q
CZNC|1430|0|4913|B,Q,N
CZR|744388|1730|2168059|B,Q,N
CZWI|1139|0|2824|Q
D|562674|2683|1422019|B,Q,N
DAC|14489|0|22351|B,Q,N
DADA|247913|9770|600158|B,Q,N
DAIO|686|0|1314|Q,N
DAKT|26921|588|67294|B,Q,N
DAL|1027319|2512|2111402|B,Q,N
DALI|2|0|98|Q
DALN|1712|0|8177|Q,N
DAN|244013|82|558796|B,Q,N
DAO|15891|118|24176|Q,N
DAPP|69161|98|170176|Q
DAPR|233|0|3157|Q
DAR|193262|226|540748|Q,N
DARE|20355|0|34947|Q,N
DASH|1790234|746|2397309|B,Q,N
DAT|219|0|818|Q,N
DATS|212906|2306|417361|B,Q,N
DAUG|394|0|5179|Q
DAVA|63925|0|114648|Q,N
DAVE|42789|1572|83428|B,Q,N
DAWN|183119|136|984083|B,Q,N
DAX|1171|0|6145|Q
DAY|394482|8217|842617|B,Q,N
DB|324583|1928|531654|B,Q,N
DBA|48327|0|108493|Q,N
DBAW|777|0|3624|Q
DBB|13880|0|22386|B,Q,N
DBC|68405|0|225611|B,Q,N
DBD|61426|0|129876|B,Q,N
DBE|325|0|4838|Q
DBEF|86128|36|192574|Q,N
DBEM|18|0|18|N
DBEU|6582|412|22329|Q
DBEZ|41|0|207|Q
DBGI|1899618|1140|5488794|B,Q,N
DBGIW|113|0|113|Q
DBI|223236|104|448108|Q,N
DBJP|277|0|3730|Q
DBL|8515|0|24152|Q
DBMF|96952|100|235341|B,Q,N
DBND|9065|0|144008|B,Q
DBO|51397|339|96600|Q,N
DBP|1339|0|1685|B,Q
DBRG|595223|71|1454755|B,Q,N
DBRGpH|107|0|762|Q
DBRGpI|439|0|2560|Q
DBRGpJ|3531|0|4405|Q
DBVT|5360|0|17070|Q
DBX|565611|2333|1250528|B,Q,N
DC|62067|226|105143|B,Q,N
DCBO|5949|41|18070|B,Q,N
DCF|8114|0|16842|Q,N
DCGO|47538|7|477647|B,Q,N
DCI|64811|100|106406|B,Q,N
DCMT|520|0|1031|Q
DCO|8406|0|16563|B,Q
DCOM|11853|0|20122|Q,N
DCOMG|100|0|637|Q
DCOMP|1965|0|2894|Q
DCOR|19815|0|51313|Q,N
DCRE|3342|0|31585|Q,N
DCTH|24096|93|105567|Q,N
DD|488052|1786|1793265|B,Q,N
DDC|92740|0|262595|B,Q,N
DDD|274595|1863|806585|B,Q,N
DDEC|608|0|1444|Q
DDI|3804|0|12785|Q,N
DDIV|1844|0|80286|Q,N
DDL|65407|0|266352|Q,N
DDLS|6119|0|10123|Q
DDM|27266|0|43665|Q
DDOG|286754|87|920022|B,Q,N
DDS|28082|1|38367|Q,N
DDT|670|0|4266|Q,N
DDWM|4172|0|9561|Q,N
DE|182701|948|282691|B,Q,N
DEA|188054|105|519465|Q,N
DEC|32797|18|110558|Q,N
DECA|1302|0|5402|Q
DECK|163260|56|447021|B,Q,N
DECO|7|0|8|Q
DECZ|1967|0|2926|Q
DEED|1|0|3784|Q
DEEP|53|0|868|Q,N
DEFI|10|0|211|Q
DEHP|1249|0|7342|Q,N
DEI|600400|0|1092776|B,Q,N
DELL|1608717|1631|2770609|B,Q,N
DEM|52849|407|99449|Q,N
DEMZ|546|0|1101|Q,N
DENN|144345|779|223916|Q,N
DEO|60627|2638|229804|B,Q,N
DERM|43435|4661|102355|B,Q,N
DES|9516|0|48056|B,Q,N
DESK|37|0|37|Q,N
DESP|57501|0|134099|B,Q,N
DEUS|4102|0|7170|Q
DEW|401|0|2323|Q,N
DFAC|608292|62|1119199|B,Q,N
DFAE|253544|0|415409|B,Q,N
DFAI|297334|263|618389|B,Q,N
DFAR|29493|0|112641|Q,N
DFAS|127692|0|178930|B,Q,N
DFAT|90537|0|148761|Q,N
DFAU|273549|0|374473|Q,N
DFAW|4462|0|17964|Q,N
DFAX|138763|0|204467|B,Q,N
DFCA|3535|0|4894|Q
DFCF|175001|0|412040|Q,N
DFE|1005|0|1503|Q
DFEB|2022|0|3946|Q
DFEM|205488|0|275886|B,Q,N
DFEN|62364|0|99582|B,Q,N
DFEV|19698|0|45420|Q,N
DFGP|15849|0|41816|Q,N
DFGR|83342|0|151434|Q,N
DFGX|3078|0|23480|Q,N
DFH|111235|0|147023|B,Q,N
DFHY|1343|0|1374|Q
DFIC|174100|0|381055|Q,N
DFIN|16133|0|99418|Q,N
DFIP|7668|0|91369|Q
DFIS|74032|0|134122|B,Q,N
DFIV|177018|0|252922|Q,N
DFJ|434|0|2603|Q
DFLI|106416|0|135790|Q,N
DFLIW|144|0|1044|Q
DFLV|124792|0|217240|Q,N
DFND|70|0|820|Q
DFNL|2431|0|4966|Q
DFNM|16349|0|26822|Q,N
DFNV|218|0|282|Q
DFP|5460|0|17880|Q
DFRA|5|0|234|Q
DFS|210723|1766|579350|B,Q,N
DFSB|8383|0|19722|Q
DFSD|129400|0|282421|Q,N
DFSE|7653|0|13130|Q
DFSI|20353|0|30870|Q,N
DFSU|34415|0|63389|Q,N
DFSV|116760|0|245913|Q,N
DFUS|67940|0|146623|B,Q,N
DFUV|85164|0|151266|Q,N
DFVE|11|0|297|Q
DFVX|10095|0|14175|Q,N
DG|621752|2139|2128286|B,Q,N
DGCB|14841|0|20089|Q,N
DGHI|107326|247|154601|B,Q,N
DGICA|4392|0|11139|B,Q,N
DGICB|103|0|205|Q
DGII|24576|0|31016|Q,N
DGIN|10|0|1179|Q
DGLY|165806|650|254929|Q,N
DGP|1238|0|3311|Q
DGRE|2234|0|6877|Q
DGRO|311156|1173|659335|B,Q,N
DGRS|8312|0|14852|B,Q,N
DGRW|156899|494|226815|B,Q,N
DGS|22842|1464|118459|Q,N
DGT|961|100|7469|Q,N
DGX|141071|23|199575|B,Q,N
DH|20979|23|77124|Q,N
DHAI|4454|0|7754|Q,N
DHAIW|11|0|13|Q
DHC|602358|10702|1185121|B,Q,N
DHCNI|7972|200|28168|Q
DHCNL|5974|0|22302|Q
DHDG|283914|0|283914|Q
DHF|12120|0|90438|Q,N
DHI|486533|147|935703|B,Q,N
DHIL|400|0|2010|B,Q
DHR|310402|55|754871|B,Q,N
DHS|5511|0|11892|B,Q,N
DHT|245493|741|425036|B,Q,N
DHX|4209|0|23073|Q,N
DHY|30446|0|66114|Q,N
DIA|484464|188|810083|B,Q,N
DIAL|12810|0|26340|Q,N
DIAX|13008|0|26794|Q
DIBS|5684|0|19873|Q,N
DIEM|1|0|810|Q
DIG|8570|518|14199|Q,N
DIHP|176793|0|313816|Q,N
DIM|1699|0|2593|Q
DIN|141436|92|293628|B,Q,N
DINO|311927|203|740107|B,Q,N
DINT|920|0|9348|Q
DIOD|39716|75|89477|B,Q,N
DIPS|19638|0|39343|Q,N
DIS|401511|9821|1827918|B,Q,N
DISO|1251|0|2870|Q,N
DIST|4700|0|5400|Q
DISV|62952|0|127221|B,Q,N
DIV|20852|0|52017|B,Q,N
DIVB|18092|0|29300|Q,N
DIVD|70|0|132|Q
DIVG|295|0|513|Q
DIVI|45104|498|107514|Q,N
DIVL|783|0|783|Q
DIVO|122926|716|190330|B,Q,N
DIVP|104|0|104|Q
DIVS|1612|0|10593|Q,N
DIVY|576|0|578|Q
DIVZ|7232|0|9272|Q
DJAN|440|0|2848|Q
DJCB|21|0|23|Q
DJCO|899|0|1270|B,Q,N
DJD|851|9|8035|Q,N
DJIA|6064|0|11993|Q,N
DJP|21411|0|28601|Q,N
DJT|32787327|904823|76777566|B,Q,N
DJTWW|367686|55814|613943|Q,N
DJUL|1536|0|14186|Q
DJUN|248|0|2385|Q
DK|329608|20|569559|B,Q,N
DKL|21539|32|61932|B,Q,N
DKNG|799876|4334|2567846|B,Q,N
DKS|109606|289|282802|B,Q,N
DLB|41957|0|72466|B,Q,N
DLHC|22495|0|100913|B,Q,N
DLN|86405|62|105139|Q,N
DLNG|16891|0|19540|Q,N
DLNGpA|588|0|3855|B,Q
DLNGpB|277|0|496|Q
DLO|48878|0|147753|Q,N
DLPN|1218|0|10937|Q,N
DLR|184422|11|360020|B,Q,N
DLRpJ|1363|0|16638|Q,N
DLRpK|1637|0|5267|Q
DLRpL|3814|0|6738|Q
DLS|5966|0|22505|Q,N
DLTH|7603|0|19152|Q,N
DLTR|836561|2978|2357320|B,Q,N
DLX|42360|0|91842|Q,N
DLY|51784|1400|104380|B,Q,N
DM|19930|592|62133|B,Q,N
DMA|658|0|12050|Q
DMAC|3979|0|12340|Q,N
DMAR|1140|0|5821|Q
DMAT|22|0|78|Q
DMAY|77|0|11341|Q
DMB|2803|0|8626|Q,N
DMBS|14930|0|117553|Q
DMF|3401|0|8617|Q
DMLP|9607|0|17336|Q,N
DMO|29587|0|41451|Q
DMRC|17937|0|47525|B,Q,N
DMXF|5575|13|11408|Q,N
DMYY|1|0|2|Q
DNA|120799|978|275433|B,Q,N
DNB|334844|26957|849744|B,Q,N
DNL|36389|0|48244|Q,N
DNLI|74277|191|139485|B,Q,N
DNMR|179822|1618|410929|Q,N
DNN|1987872|891|4335520|B,Q,N
DNOV|346|0|1635|Q
DNOW|36667|0|116819|Q,N
DNP|42439|0|274792|Q,N
DNTH|11152|0|15544|Q,N
DNUT|415774|0|753314|B,Q,N
DOC|777735|135|1782075|B,Q,N
DOCN|416939|10785|584315|B,Q,N
DOCS|98347|135|241913|B,Q,N
DOCT|56778|0|91108|Q,N
DOCU|412563|284|598318|B,Q,N
DOG|278801|420|674484|B,Q,N
DOGG|4026|0|6082|Q
DOGZ|5817|1340|9501|Q,N
DOL|4104|0|10157|Q
DOLE|40968|0|87072|Q,N
DOMH|114|0|2305|Q
DOMO|52506|0|108866|Q,N
DON|14759|527|55937|Q,N
DOOO|17122|5|35301|B,Q,N
DORM|39619|375|116695|B,Q,N
DOUG|121052|190|431206|Q,N
DOV|98623|0|178266|B,Q,N
DOW|1314325|6731|2780378|B,Q,N
DOX|69115|595|155105|B,Q,N
DOYU|24093|1|39136|Q,N
DPG|4818|0|51156|Q
DPRO|6703|0|13145|Q,N
DPST|175198|779|274058|B,Q,N
DPZ|116177|0|157466|B,Q,N
DQ|160994|3416|344216|B,Q,N
DRAG|1916|88|22489|Q,N
DRAI|26|0|51|Q
DRCT|10253|87|14692|Q
DRD|33652|1123|61484|Q,N
DRH|152492|0|372754|Q,N
DRHpA|75|0|112|Q
DRI|267619|0|395055|B,Q,N
DRIO|6889|0|10323|Q,N
DRIP|728882|449|2641454|B,Q,N
DRIV|12159|96|41795|B,Q,N
DRLL|4054|29|28883|Q,N
DRMA|19063|0|23554|Q,N
DRN|79799|0|168344|B,Q,N
DRRX|10169|156|53143|Q,N
DRS|192230|729|286525|B,Q,N
DRSK|109832|0|123937|Q,N
DRTS|94|0|791|Q
DRUG|145635|11117|274368|B,Q,N
DRUP|5|0|74|Q,N
DRV|30291|3893|101080|B,Q,N
DRVN|75598|0|193514|B,Q,N
DSCF|1|0|501|Q
DSEP|13475|0|17758|Q,N
DSGN|10257|0|22907|Q,N
DSGR|8646|0|14383|B,Q,N
DSGX|18847|0|72367|Q,N
DSI|18838|0|51134|Q,N
DSL|95404|0|265951|B,Q,N
DSM|5457|100|29039|Q
DSMC|509|0|1729|Q,N
DSP|20955|0|32284|B,Q,N
DSS|579|220|6421|Q,N
DSTL|15720|0|44258|Q,N
DSTX|1167|0|1336|Q
DSU|56728|2854|113135|Q,N
DSWL|18|0|161|Q
DSX|48917|2425|147469|B,Q,N
DSXpB|570|0|855|Q
DSX/WS|9422|0|10625|Q,N
DSY|10424|522|22895|B,Q,N
DSYWW|963|40|1106|Q
DT|285593|74|686934|B,Q,N
DTAN|110|0|110|Q
DTB|3579|0|7649|Q
DTC|63306|1784|177900|Q,N
DTCK|2040|0|8878|Q
DTCR|13031|49|71814|B,Q,N
DTD|2362|0|23154|Q,N
DTE|97951|22|217150|B,Q,N
DTEC|4017|3351|4557|Q,N
DTF|103|0|4206|Q
DTG|2359|0|11442|Q,N
DTH|3795|0|14005|Q,N
DTI|12297|0|40190|Q,N
DTIL|13959|81|21559|B,Q
DTM|129965|2|251883|B,Q,N
DTSS|7055|298|20354|Q,N
DTST|3667|0|17134|Q,N
DTSTW|300|0|300|Q
DTW|3797|0|7601|Q
DUBS|6854|0|10411|Q,N
DUG|35192|0|75894|Q,N
DUHP|137508|0|343516|Q,N
DUK|340263|3023|1036033|B,Q,N
DUKB|4807|0|13633|Q,N
DUKH|301|0|301|Q
DUKpA|10791|7979|33643|Q
DUKQ|400|0|400|Q
DUKX|200|0|230|Q
DUKZ|401|0|401|Q
DULL|444|0|2033|Q
DUO|996531|28007|1783095|B,Q,N
DUOL|125818|70|367509|B,Q,N
DUOT|9728|0|20760|B,Q
DURA|200|0|3639|Q,N
DUSA|3321|0|5876|Q
DUSB|42583|0|70665|Q
DUSL|3944|0|7412|B,Q,N
DUST|47541|264|155703|Q,N
DV|265892|827|868597|B,Q,N
DVA|220308|2|273346|B,Q,N
DVAL|3846|0|4033|Q
DVAX|204609|0|959904|Q,N
DVDN|8|0|14|Q
DVLU|630|0|104230|Q
DVN|2982521|4711|5139645|B,Q,N
DVND|1157|0|1225|Q
DVOL|750|0|13624|Q
DVY|71727|88|121562|Q,N
DVYA|2300|0|2504|Q,N
DVYE|4575|0|20876|Q
DWAS|7801|25|11126|Q,N
DWAT|20|0|125|Q
DWAW|3116|0|3495|Q
DWLD|1641|0|6424|Q
DWM|6482|0|20555|Q,N
DWMF|236|0|1330|Q
DWSH|5235|0|14990|Q,N
DWSN|1438|8|1917|Q,N
DWTX|7723|31|16546|Q,N
DWUS|1425|0|1695|Q
DWX|2613|900|9283|Q
DX|392858|523|659172|B,Q,N
DXC|96902|627|237492|B,Q,N
DXCM|416871|882|1394060|B,Q,N
DXD|45549|0|172847|B,Q,N
DXIV|476|0|476|Q
DXJ|26487|2726|64058|Q,N
DXJS|2257|0|8434|Q,N
DXLG|27762|0|74255|Q,N
DXpC|694|0|4195|Q
DXPE|31338|198|56283|B,Q,N
DXR|9104|0|10771|B,Q
DXUV|171|0|171|Q
DXYZ|60510|214|128080|B,Q,N
DY|37632|0|74453|B,Q,N
DYAI|2780|0|15798|Q
DYCQ|218|0|8579|Q
DYFI|2348|0|48136|Q
DYLD|3|0|2756|Q
DYLG|39|0|40|Q
DYN|119034|568|293859|B,Q,N
DYNF|540742|33|716495|Q,N
DYNI|15|0|29919|Q
DYTA|523|0|3672|Q
DZZ|1372|0|1787|Q
E|32276|761|57571|B,Q,N
EA|535729|0|729504|B,Q,N
EAD|33110|111|67901|Q
EAF|131299|7744|292482|Q,N
EAGG|63738|1478|124828|Q,N
EAGL|8981|0|16473|Q
EAI|5606|0|10635|Q,N
EALT|7583|0|9103|Q
EAOA|773|0|791|Q,N
EAOK|3443|0|3445|Q
EAOR|1|0|43|Q
EAPR|4036|0|16096|Q
EARN|198186|69|327456|B,Q,N
EASG|802|0|1156|Q
EAST|11650|0|29494|Q,N
EAT|138863|0|410363|B,Q,N
EATV|138|0|904|Q
EATZ|103|0|324|Q
EB|251945|2756|876772|B,Q,N
EBAY|1414500|868|1978683|B,Q,N
EBC|76010|0|137748|Q,N
EBF|12077|20|23152|Q,N
EBIT|110|0|2092|Q
EBIZ|1649|0|4112|Q
EBMT|1063|0|10766|Q
EBND|12046|0|97561|Q,N
EBON|6671|838|14929|B,Q,N
EBR|167258|1358|373893|B,Q,N
EBR/B|380|9|2905|Q,N
EBS|189085|1123|353657|B,Q,N
EBTC|740|0|3159|Q
EBUF|7501|0|7569|Q
EC|552945|1852|1380621|B,Q,N
ECAT|66615|950|162475|Q,N
ECBK|2339|0|10074|Q,N
ECC|126554|0|386417|B,Q,N
ECCC|1380|0|2128|Q
ECCF|2027|0|2660|Q
ECCpD|6710|0|15942|Q,N
ECCV|450|0|460|Q
ECCW|80|0|230|Q
ECCX|100|0|353|Q
ECDA|5806|0|16908|Q,N
ECF|1210|0|16882|Q
ECFpA|239|0|478|Q
ECG|120127|108|317304|Q,N
ECH|35326|0|60636|B,Q,N
ECL|115176|1599|230990|B,Q,N
ECML|1045|0|1058|Q
ECNS|3187|0|13942|B,Q
ECO|16184|1|51051|B,Q,N
ECON|99|0|2997|Q
ECOR|20832|0|43665|B,Q,N
ECOW|201|0|1758|Q
ECPG|201684|14|240073|B,Q,N
ECVT|161983|0|252570|Q,N
ECX|23212|0|29017|B,Q,N
ED|254209|224|560001|B,Q,N
EDAP|1974|0|7271|Q
EDBL|435456|0|1521915|B,Q,N
EDBLW|170|0|177|Q
EDC|9454|0|20324|B,Q,N
EDD|45520|0|153568|B,Q
EDEN|1189|0|3096|Q
EDF|22432|0|72819|Q,N
EDGF|471|0|16960|Q
EDGH|1309|0|12546|Q
EDGI|11342|0|12794|Q
EDGU|9737|0|11085|Q
EDIT|266254|13644|870474|B,Q,N
EDIV|12937|0|30657|B,Q,N
EDN|61374|0|93310|Q,N
EDOC|575|0|5677|Q
EDOG|14083|0|15185|Q
EDOW|2129|0|17508|Q
EDR|26371|124|103879|Q,N
EDRY|769|0|4036|Q
EDSA|10857|177|18951|B,Q,N
EDTK|400|0|1081|Q
EDU|131820|300|369175|B,Q,N
EDUC|590|0|3387|Q
EDV|106752|526|479942|B,Q,N
EDZ|46851|0|128753|Q,N
EE|62518|62|117820|B,Q,N
EEA|145|0|457|Q
EEFT|38666|0|66643|B,Q,N
EEIQ|1000|0|3797|Q
EELV|5971|0|25494|Q
EEM|3060760|183|6433719|B,Q,N
EEMA|5145|0|22044|Q,N
EEMO|127|0|1997|Q
EEMS|716|0|7753|Q,N
EEMV|38234|43|82670|Q,N
EEMX|4|0|2352|Q
EES|4343|0|19096|Q,N
EET|77|0|405|Q
EETH|8402|0|15997|Q
EEV|2456|0|4594|B,Q
EEX|9729|16|20064|Q,N
EFA|1559435|0|3606953|B,Q,N
EFAA|100|0|529|Q
EFAD|796|0|1291|Q
EFAS|13|0|438|Q
EFAV|49734|0|129977|B,Q,N
EFAX|785|0|5389|Q
EFC|269090|4552|410889|B,Q,N
EFCpB|400|0|1206|Q
EFCpE|220|0|745|Q
EFG|124919|14|235545|Q,N
EFIV|1335|18|150793|Q,N
EFIX|503|0|1913|Q
EFNL|63|0|652|Q,N
EFOI|7|0|504|Q
EFR|15936|0|53634|Q,N
EFRA|44|0|144|Q,N
EFSC|12321|0|42829|Q,N
EFSCP|283|0|516|Q
EFSH|1735277|164629|3500486|B,Q,N
EFT|18399|0|50513|Q,N
EFU|361|0|673|Q
EFV|311640|1260|555059|Q,N
EFX|95557|0|341301|B,Q,N
EFXT|4885|0|9940|Q,N
EFZ|1531|0|3236|Q,N
EG|104478|9|198742|B,Q,N
EGAN|4022|0|8834|Q,N
EGBN|9159|0|56341|Q,N
EGF|1|0|3131|Q
EGHT|541381|19199|1810765|B,Q,N
EGO|362418|2316|565648|B,Q,N
EGP|28214|0|74924|Q,N
EGUS|25|0|35|Q
EGY|132428|876|273489|Q,N
EH|346073|7555|733443|B,Q,N
EHAB|31290|0|108333|Q,N
EHC|57891|26|195140|B,Q,N
EHGO|9430|38|15685|Q,N
EHI|19941|0|66384|Q,N
EHTH|9299|0|63695|Q,N
EIC|32718|0|69553|Q,N
EICB|1468|0|4946|Q
EICC|5712|0|16424|Q
EIDO|76252|0|102461|B,Q,N
EIG|10200|0|26504|Q,N
EIIA|2402|0|6195|Q
EIM|16252|0|76875|Q
EINC|1397|0|2354|Q,N
EIPI|1128|0|26148|Q
EIPX|278|0|2459|Q
EIRL|142|0|1512|Q
EIS|2158|0|7376|Q
EIX|269261|108|544024|B,Q,N
EJAN|68473|0|82645|Q
EJH|120443|0|250924|Q,N
EJUL|2284|0|4973|Q
EKG|1|0|1|Q
EKSO|10026|125|32062|Q,N
EL|688630|5995|1863796|B,Q,N
ELA|767|0|1632|Q,N
ELAB|89168697|11931270|170727233|B,Q,N
ELAN|326427|7031|1173236|B,Q,N
ELBM|12246|0|31055|Q,N
ELC|1563|0|5623|Q
ELCV|5508|0|7611|Q
ELD|82|0|3540|Q
ELDN|48178|3261|129390|Q,N
ELEV|117888|12391|215475|Q,N
ELF|343118|1102|702016|B,Q,N
ELMD|8006|0|19885|B,Q,N
ELME|85675|0|248525|Q,N
ELP|12602|0|43334|Q,N
ELPC|145|0|1196|Q,N
ELS|201046|10|281168|B,Q,N
ELSE|130|0|713|Q
ELTK|1981|0|3836|B,Q,N
ELTX|3382|8|7812|Q,N
ELUT|519|0|61083|Q
ELV|306689|456|690060|B,Q,N
ELVA|585|0|2140|Q
ELVN|31611|8|78294|B,Q,N
ELWS|469812|9556|966288|B,Q,N
EM|6700|0|21303|Q
EMB|1168042|2128|2230961|B,Q,N
EMBC|19366|7|53741|B,Q,N
EMBD|9487|0|11635|Q
EMCB|1278|0|3838|Q,N
EMCC|45|0|45|Q
EMCR|465|0|1651|Q,N
EMCS|6861|0|8430|Q
EMD|26659|0|161997|Q,N
EMDV|7|0|8|Q
EME|69906|0|118837|B,Q,N
EMEQ|2890|0|2890|Q
EMF|2102|0|16830|Q
EMGF|21654|0|38297|B,Q,N
EMHC|3526|0|8254|B,Q
EMHY|12230|105|20325|Q
EMKR|34128|0|61616|Q,N
EML|570|0|3697|Q
EMLC|207399|184|282032|Q,N
EMLP|30491|0|75121|Q
EMM|2|0|188|Q
EMMF|1867|0|2005|Q
EMN|274997|0|400007|B,Q,N
EMNT|993|0|3361|Q
EMO|8079|0|24502|Q
EMOT|104|0|19554|Q
EMP|1704|0|5327|B,Q
EMQQ|1054|449|8143|Q,N
EMR|1559568|2231|2622481|B,Q,N
EMSF|1362|0|1909|Q
EMTL|1855|0|11629|Q
EMTY|508|0|594|Q
EMX|12525|0|58742|B,Q,N
EMXC|233223|186|653254|B,Q,N
EMXF|293|0|1263|Q
ENB|624448|1040|921881|B,Q,N
ENFN|93801|0|367562|B,Q,N
ENFR|11381|0|16775|Q
ENG|3115|0|6992|Q,N
ENGN|5701|0|14421|B,Q,N
ENGNW|17|17|117|Q
ENIC|44961|35|112247|Q,N
ENJ|102|0|102|Q
ENLC|218870|0|520579|Q,N
ENLT|1136|0|1645|Q,N
ENLV|35646|2520|72666|B,Q,N
ENO|767|0|1841|Q
ENOR|241|0|971|B,Q,N
ENOV|206331|0|411139|B,Q,N
ENPH|969099|12038|1574111|B,Q,N
ENR|32117|0|84843|B,Q,N
ENS|19723|0|65839|B,Q,N
ENSC|892307|125867|1996401|Q,N
ENSG|75288|14|118180|B,Q,N
ENTA|8802|0|16625|Q,N
ENTG|428801|3094|1193332|B,Q,N
ENTO|12032|0|19667|Q
ENTX|83|0|5808|Q
ENV|125782|0|472130|Q,N
ENVA|40530|11|71771|B,Q,N
ENVB|10820|0|39268|B,Q,N
ENVX|2539769|88420|4278104|B,Q,N
ENX|10478|0|31241|Q,N
ENZ|5446|132|89856|Q
ENZL|331|0|3442|Q
EOCT|6086|0|10468|B,Q,N
EOD|5410|0|25387|Q
EOG|281239|21|1160316|B,Q,N
EOI|14674|0|36003|Q
EOLS|38150|4470|104617|B,Q,N
EONR|16072|1|104625|Q,N
EOS|22468|0|47764|Q,N
EOSE|1652121|9881|2765226|B,Q,N
EOSEW|17899|0|29693|Q
EOT|8239|2100|19642|Q
EP|12203|0|31584|B,Q,N
EPAC|42852|0|50765|B,Q,N
EPAM|48458|291|228616|B,Q,N
EPC|50151|443|122148|B,Q,N
EPD|696515|4057|1490214|B,Q,N
EPHE|3669|0|17396|B,Q
EPI|97728|132|233215|B,Q,N
EPIX|123735|3614|835559|B,Q,N
EPM|25166|1999|75900|Q,N
EPOL|24361|27|66847|B,Q,N
EPOW|4235|0|19078|Q
EPP|115144|2100|167327|B,Q,N
EPpC|147|0|665|Q
EPR|80279|229|139192|B,Q,N
EPRF|16586|0|17504|Q
EPRpC|4502|3900|5433|Q
EPRpG|1900|0|3405|Q
EPRT|59629|211|176120|Q,N
EPRX|1540|673|7684|Q,N
EPS|13538|0|47160|Q
EPSN|2560|0|10811|Q
EPU|8893|0|10875|Q
EPV|8217|0|26050|B,Q,N
EQ|60564|3905|164000|Q,N
EQAL|2386|488|16688|Q
EQBK|3059|0|17066|B,Q,N
EQC|211841|100|487178|Q,N
